date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:05:12	90/90	---M-Z	200	added ('OK')	text/plain	etag:W/%2255-19136166503-gzip%22	https://www.triptotemples.com/robots.txt		(from )
14:05:12	178918/178918	---MCZ	200	added ('OK')	text/html	etag:%2236trie4cvm3tof%22	https://www.triptotemples.com/	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/index.html	(from )
14:05:13	114124/114124	---M--	200	added ('OK')	image/png	etag:%22861a982800ee363c4b9fa21a614758be%22	https://cdn.triptotemples.com/assets/img/hp-banner-2024-new.png	C:/Users/shiva/Desktop/Vaanya/cdn.triptotemples.com/assets/img/hp-banner-2024-new.png	(from https://www.triptotemples.com/)
14:05:13	3261/3261	---M--	200	added ('OK')	image/png	etag:W/%22cbd-19136166507%22	https://www.triptotemples.com/images/favicon.png	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/images/favicon.png	(from https://www.triptotemples.com/)
14:05:13	168450/168450	---MCZ	200	added ('OK')	application/javascript	etag:W/%223c6b0ddc00481d2163e88a6d0f7d7586%22	https://checkout.razorpay.com/v1/checkout.js	C:/Users/shiva/Desktop/Vaanya/checkout.razorpay.com/v1/checkout.js	(from https://www.triptotemples.com/)
14:05:14	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2016%20Aug%202024%2008:35:15%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/shiva/Desktop/Vaanya/www.googletagmanager.com/gtm.35445.delayed	(from https://www.triptotemples.com/)
14:05:14	11540/11540	---MCZ	200	added ('OK')	text/css	etag:W/%222d14-19159cecb0f%22	https://www.triptotemples.com/_next/static/css/bc8831281eb208c3.css	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/static/css/bc8831281eb208c3.css	(from https://www.triptotemples.com/)
14:05:15	133/133	---M-Z	200	added ('OK')	text/css	etag:W/%2285-19159cecb13-gzip%22	https://www.triptotemples.com/_next/static/css/5f57dec10fa1d3b7.css	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/static/css/5f57dec10fa1d3b7.css	(from https://www.triptotemples.com/)
14:05:15	228467/228467	---MCZ	200	added ('OK')	text/css	etag:W/%2237c73-19159cecb0f%22	https://www.triptotemples.com/_next/static/css/c2eeff09a1cc6412.css	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/static/css/c2eeff09a1cc6412.css	(from https://www.triptotemples.com/)
14:05:15	4035/4035	---MCZ	200	added ('OK')	application/javascript	etag:W/%22fc3-19159cecb13%22	https://www.triptotemples.com/_next/static/chunks/3927.b530001c72a5521c.js	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/static/chunks/3927.b530001c72a5521c.js	(from https://www.triptotemples.com/)
14:05:15	91460/91460	---MCZ	200	added ('OK')	application/javascript	etag:W/%2216544-19159cecb0f%22	https://www.triptotemples.com/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js	(from https://www.triptotemples.com/)
14:05:15	4415/4415	---MCZ	200	added ('OK')	application/javascript	etag:W/%22113f-19159cecb13%22	https://www.triptotemples.com/_next/static/chunks/3765.4f12e74cf2c8f9a8.js	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/static/chunks/3765.4f12e74cf2c8f9a8.js	(from https://www.triptotemples.com/)
14:05:16	5088/5088	---MCZ	200	added ('OK')	application/javascript	etag:W/%2213e0-19159cecb13%22	https://www.triptotemples.com/_next/static/chunks/967-e30eeab92795daa4.js	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/static/chunks/967-e30eeab92795daa4.js	(from https://www.triptotemples.com/)
14:05:16	682/682	---M-Z	200	added ('OK')	application/javascript	etag:W/%222aa-19159cecb13-gzip%22	https://www.triptotemples.com/_next/static/chunks/4587.cc5ef638736d8334.js	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/static/chunks/4587.cc5ef638736d8334.js	(from https://www.triptotemples.com/)
14:05:16	6376/6376	---MCZ	200	added ('OK')	application/javascript	etag:W/%2218e8-19159cecb13%22	https://www.triptotemples.com/_next/static/chunks/webpack-71968e6126deeb4b.js	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/static/chunks/webpack-71968e6126deeb4b.js	(from https://www.triptotemples.com/)
14:05:17	140985/140985	---MCZ	200	added ('OK')	application/javascript	etag:W/%22226b9-19159cecb13%22	https://www.triptotemples.com/_next/static/chunks/framework-92a422f151f77ddb.js	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/static/chunks/framework-92a422f151f77ddb.js	(from https://www.triptotemples.com/)
14:05:17	108598/108598	---MCZ	200	added ('OK')	application/javascript	etag:W/%221a836-19159cecb0f%22	https://www.triptotemples.com/_next/static/chunks/main-2bd9b05fac88f9a7.js	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/static/chunks/main-2bd9b05fac88f9a7.js	(from https://www.triptotemples.com/)
14:05:17	23870/23870	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d3e-19159cecb0f%22	https://www.triptotemples.com/_next/static/chunks/pages/index-a833c33941466407.js	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/static/chunks/pages/index-a833c33941466407.js	(from https://www.triptotemples.com/)
14:05:17	101716/101716	---MCZ	200	added ('OK')	application/javascript	etag:W/%2218d54-19159cecb13%22	https://www.triptotemples.com/_next/static/chunks/6502-ecebdd8efd24f1b1.js	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/static/chunks/6502-ecebdd8efd24f1b1.js	(from https://www.triptotemples.com/)
14:05:18	9600/9600	---MCZ	200	added ('OK')	application/javascript	etag:W/%222580-19159cecb0f%22	https://www.triptotemples.com/_next/static/q3YsOZTeDBMQoit2AOykF/_buildManifest.js	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/static/q3YsOZTeDBMQoit2AOykF/_buildManifest.js	(from https://www.triptotemples.com/)
14:05:18	116/116	---M-Z	200	added ('OK')	application/javascript	etag:W/%2274-19159cef6bb-gzip%22	https://www.triptotemples.com/_next/static/q3YsOZTeDBMQoit2AOykF/_ssgManifest.js	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/static/q3YsOZTeDBMQoit2AOykF/_ssgManifest.js	(from https://www.triptotemples.com/)
14:05:18	537/537	---M--	200	added ('OK')	image/png	etag:-2FX6TIXrw6uAcXacMCXxz8pdHskI2rXOR7Y+2VO3u8=	https://www.triptotemples.com/_next/image?url=https%3A%2F%2Fcdn.triptotemples.com%2Fimages%2Fnew-icons%2Fcall.png&w=64&q=75	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/call87d2.png	(from https://www.triptotemples.com/)
14:05:18	505705/505705	---MCZ	200	added ('OK')	application/javascript	etag:W/%227b769-19159cecb0f%22	https://www.triptotemples.com/_next/static/chunks/pages/_app-2086607c717d0f86.js	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/static/chunks/pages/_app-2086607c717d0f86.js	(from https://www.triptotemples.com/)
14:05:18	720/720	---M--	200	added ('OK')	image/png	etag:KgAxx43aYzYGUnf5rxxu7V11KIHE-o21tdxB969dU+I=	https://www.triptotemples.com/_next/image?url=https%3A%2F%2Fcdn.triptotemples.com%2Fimages%2Fnew-icons%2Fwhatsapp.png&w=64&q=75	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/whatsappe41e.png	(from https://www.triptotemples.com/)
14:05:18	753/753	---M--	200	added ('OK')	image/png	etag:xDBuTuaL5H0nhNiRmB+3Yjj--9W4Ioym7eRjKA99of0=	https://www.triptotemples.com/_next/image?url=https%3A%2F%2Fcdn.triptotemples.com%2Fimages%2Fnew-icons%2Fmail.png&w=64&q=75	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/mail13fc.png	(from https://www.triptotemples.com/)
14:05:19	1509/1509	---M--	200	added ('OK')	image/png	etag:Rz5iWwphh8Uu70UWvz1FExkEup850st7eK1lYVcarDk=	https://www.triptotemples.com/_next/image?url=https%3A%2F%2Fcdn.triptotemples.com%2Fimages%2Fnew-icons%2Fclock.png&w=64&q=75	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/clockd31c.png	(from https://www.triptotemples.com/)
14:05:19	9282/9282	---M--	200	added ('OK')	image/png	etag:5l0N2P5U67p+n3vSHT2uGiXI0WAi36VO0Frkdthb5as=	https://www.triptotemples.com/_next/image?url=https%3A%2F%2Fcdn.triptotemples.com%2Fimages%2Fttt-com-logo-white.png&w=384&q=75	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/ttt-com-logo-whited50d.png	(from https://www.triptotemples.com/)
14:05:19	3162/3162	---M--	200	added ('OK')	image/png	etag:9xKHOd6pN3JQuEDOo9WC88RDtslVmkrCNw916XTHUSo=	https://www.triptotemples.com/_next/image?url=https%3A%2F%2Fcdn.triptotemples.com%2Fassets%2Fimg%2Fttt-india-no-1.png&w=256&q=75	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/ttt-india-no-1e861.png	(from https://www.triptotemples.com/)
14:05:19	372/372	---M--	200	added ('OK')	image/png	etag:W/%22174-1913616651b%22	https://www.triptotemples.com/images/icons/1x/back-arrow.png	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/images/icons/1x/back-arrow.png	(from https://www.triptotemples.com/)
14:05:20	27/27	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2016%20Aug%202024%2008:35:21%20GMT	https://www.triptotemples.com/kailash-mansarovar	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/kailash-mansarovar	(from https://www.triptotemples.com/)
14:05:21	70497/70497	---MCZ	200	added ('OK')	text/html	etag:%22ldrg7ytdob1i96%22	https://www.triptotemples.com/registration/kmy/add	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/registration/kmy/add.html	(from https://www.triptotemples.com/)
14:05:21	422505/422505	---MCZ	200	added ('OK')	text/html	etag:%2218568w1ozwp8fy8%22	https://www.triptotemples.com/package/kailash-mansarovar	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/package/kailash-mansarovar.html	(from https://www.triptotemples.com/)
14:05:21	199608/199608	---MCZ	200	added ('OK')	text/html	etag:%224u6txx71gc44qh%22	https://www.triptotemples.com/kailash-mansarovar/mount-kailash-aerial-darshan	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/kailash-mansarovar/mount-kailash-aerial-darshan.html	(from https://www.triptotemples.com/)
14:05:22	240815/240815	---MCZ	200	added ('OK')	text/html	etag:%22ciwatjn7dm500o%22	https://www.triptotemples.com/kailash-mansarovar/overland-kailash-mansarovar-yatra	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/kailash-mansarovar/overland-kailash-mansarovar-yatra.html	(from https://www.triptotemples.com/)
14:05:22	260262/260262	---MCZ	200	added ('OK')	text/html	etag:%22xyauzwhlrg5egt%22	https://www.triptotemples.com/kailash-mansarovar/kailash-mansarovar-yatra-via-lucknow	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/kailash-mansarovar/kailash-mansarovar-yatra-via-lucknow.html	(from https://www.triptotemples.com/)
14:05:22	268900/268900	---MCZ	200	added ('OK')	text/html	etag:%2213mphi6fy8w5l4n%22	https://www.triptotemples.com/kailash-mansarovar/kailash-yatra-via-lhasa	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/kailash-mansarovar/kailash-yatra-via-lhasa.html	(from https://www.triptotemples.com/)
14:05:22	265003/265003	---MCZ	200	added ('OK')	text/html	etag:%22yx202u13r25i4i%22	https://www.triptotemples.com/kailash-mansarovar/kailash-mansarovar-by-helicopter-via-kathmandu	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/kailash-mansarovar/kailash-mansarovar-by-helicopter-via-kathmandu.html	(from https://www.triptotemples.com/)
14:05:22	266790/266790	---MCZ	200	added ('OK')	text/html	etag:%22dgfzkngy1o5ji5%22	https://www.triptotemples.com/kailash-mansarovar/kailash-mansarovar-inner-parikrama	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/kailash-mansarovar/kailash-mansarovar-inner-parikrama.html	(from https://www.triptotemples.com/)
14:05:23	255599/255599	---MCZ	200	added ('OK')	text/html	etag:%2266y2e79rlp5ava%22	https://www.triptotemples.com/kailash-mansarovar/kailash-yatra-by-helicopter-in-5-days	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/kailash-mansarovar/kailash-yatra-by-helicopter-in-5-days.html	(from https://www.triptotemples.com/)
14:05:23	239869/239869	---MCZ	200	added ('OK')	text/html	etag:%22c2xp3iwggg4yqc%22	https://www.triptotemples.com/kailash-mansarovar/vip-kailash-package	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/kailash-mansarovar/vip-kailash-package.html	(from https://www.triptotemples.com/)
14:05:23	287817/287817	---MCZ	200	added ('OK')	text/html	etag:%22v45d74i9235c0c%22	https://www.triptotemples.com/kailash-mansarovar/kailash-mansarovar-yatra-by-helicopter-in-hindi	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/kailash-mansarovar/kailash-mansarovar-yatra-by-helicopter-in-hindi.html	(from https://www.triptotemples.com/)
14:05:23	20/20	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2016%20Aug%202024%2008:35:25%20GMT	https://www.triptotemples.com/adi-kailash	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/adi-kailash.28.delayed	(from https://www.triptotemples.com/)
14:05:23	252056/252056	---MCZ	200	added ('OK')	text/html	etag:%22lwcpmzvo87584j%22	https://www.triptotemples.com/kailash-mansarovar/kailash-yatra-by-helicopter	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/kailash-mansarovar/kailash-yatra-by-helicopter.html	(from https://www.triptotemples.com/)
14:05:24	158207/158207	---MCZ	200	added ('OK')	text/html	etag:%224uz48rgn2n3dog%22	https://www.triptotemples.com/panch-kailash/adi-kailash-and-om-parvat-aerial-darshan	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/panch-kailash/adi-kailash-and-om-parvat-aerial-darshan.html	(from https://www.triptotemples.com/)
14:05:24	276577/276577	---MCZ	200	added ('OK')	text/html	etag:%225rwuvc8hjj5wti%22	https://www.triptotemples.com/package/adi-kailash	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/package/adi-kailash.html	(from https://www.triptotemples.com/)
14:05:24	172032/172032	---MCZ	200	added ('OK')	text/html	etag:%2212gtw6i8tys3n1t%22	https://www.triptotemples.com/adi-kailash/adi-kailash-and-om-parvat-yatra-by-helicopter	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/adi-kailash/adi-kailash-and-om-parvat-yatra-by-helicopter.html	(from https://www.triptotemples.com/)
14:05:25	194426/194426	---MCZ	200	added ('OK')	text/html	etag:%22a2l8aw81px447f%22	https://www.triptotemples.com/adi-kailash/adi-kailash-and-om-parvat-ex-delhi	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/adi-kailash/adi-kailash-and-om-parvat-ex-delhi.html	(from https://www.triptotemples.com/)
14:05:25	166892/166892	---MCZ	200	added ('OK')	text/html	etag:%22x88g6m8gy23jcv%22	https://www.triptotemples.com/adi-kailash/ex-kathgodam-adi-kailash-and-om-parvat	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/adi-kailash/ex-kathgodam-adi-kailash-and-om-parvat.html	(from https://www.triptotemples.com/)
14:05:25	193688/193688	---MCZ	200	added ('OK')	text/html	etag:%22z1udk19ghq43ez%22	https://www.triptotemples.com/adi-kailash/ex-dharchula-adi-kailash-and-om-parvat-yatra	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/adi-kailash/ex-dharchula-adi-kailash-and-om-parvat-yatra.html	(from https://www.triptotemples.com/)
14:05:25	28/28	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2016%20Aug%202024%2008:35:26%20GMT	https://www.triptotemples.com/uttarakhand-kailash	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/uttarakhand-kailash	(from https://www.triptotemples.com/)
14:05:26	176136/176136	---MCZ	200	added ('OK')	text/html	etag:%2290el5bm4rh3rhl%22	https://www.triptotemples.com/package/uttarakhand-kailash	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/package/uttarakhand-kailash.html	(from https://www.triptotemples.com/)
14:05:26	175175/175175	---MCZ	200	added ('OK')	text/html	etag:%22cdclg0fv2k3qr0%22	https://www.triptotemples.com/uttarakhand-kailash/adi-kailash-and-om-parvat-darshan-by-heli-ex-pithoragarh	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/uttarakhand-kailash/adi-kailash-and-om-parvat-darshan-by-heli-ex-pithoragarh.html	(from https://www.triptotemples.com/)
14:05:26	18/18	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2016%20Aug%202024%2008:35:27%20GMT	https://www.triptotemples.com/char-dham	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/char-dham	(from https://www.triptotemples.com/)
14:05:26	171967/171967	---MCZ	200	added ('OK')	text/html	etag:%22v7s8puyj753ohm%22	https://www.triptotemples.com/uttarakhand-kailash/adi-kailash-darshan-by-heli-ex-kathgodham	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/uttarakhand-kailash/adi-kailash-darshan-by-heli-ex-kathgodham.html	(from https://www.triptotemples.com/)
14:05:27	188245/188245	---MCZ	200	added ('OK')	text/html	etag:%22lur1k6wav840hi%22	https://www.triptotemples.com/uttarakhand-kailash/adi-kailash-and-om-parvat-darshan-by-heli-ex-delhi	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/uttarakhand-kailash/adi-kailash-and-om-parvat-darshan-by-heli-ex-delhi.html	(from https://www.triptotemples.com/)
14:05:27	222527/222527	---MCZ	200	added ('OK')	text/html	etag:%221i5jfualsi4rgl%22	https://www.triptotemples.com/package/char-dham	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/package/char-dham.html	(from https://www.triptotemples.com/)
14:05:27	152173/152173	---MCZ	200	added ('OK')	text/html	etag:%22g062r6tmlh3982%22	https://www.triptotemples.com/char-dham/same-day-do-dham-yatra-by-heli	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/char-dham/same-day-do-dham-yatra-by-heli.html	(from https://www.triptotemples.com/)
14:05:27	187938/187938	---MCZ	200	added ('OK')	text/html	etag:%22rm54dwhqf940sv%22	https://www.triptotemples.com/char-dham/super-deluxe-char-dham-yatra	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/char-dham/super-deluxe-char-dham-yatra.html	(from https://www.triptotemples.com/)
14:05:28	158425/158425	---MCZ	200	added ('OK')	text/html	etag:%22i071x85xas3e24%22	https://www.triptotemples.com/char-dham/char-dham-yatra-2024	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/char-dham/char-dham-yatra-2024.html	(from https://www.triptotemples.com/)
14:05:28	174894/174894	---MCZ	200	added ('OK')	text/html	etag:%22ebj4pbjyfb3qrb%22	https://www.triptotemples.com/char-dham/char-dham-yatra-by-heli	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/char-dham/char-dham-yatra-by-heli.html	(from https://www.triptotemples.com/)
14:05:28	160903/160903	---MCZ	200	added ('OK')	text/html	etag:%22dh3o7xbwfu3fyo%22	https://www.triptotemples.com/char-dham/do-dham-yatra-by-heli	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/char-dham/do-dham-yatra-by-heli.html	(from https://www.triptotemples.com/)
14:05:28	206642/206642	---MCZ	200	added ('OK')	text/html	etag:%22ynvbh5tdjf4f79%22	https://www.triptotemples.com/package/north-india-tour	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/package/north-india-tour.html	(from https://www.triptotemples.com/)
14:05:28	100439/100439	---MCZ	200	added ('OK')	text/html	etag:%22one0mls2my25by%22	https://www.triptotemples.com/package/sapta-puri	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/package/sapta-puri.html	(from https://www.triptotemples.com/)
14:05:29	106980/106980	---MCZ	200	added ('OK')	text/html	etag:%22797izng5vz2adn%22	https://www.triptotemples.com/package/sri-lanka	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/package/sri-lanka.html	(from https://www.triptotemples.com/)
14:05:29	292103/292103	---MCZ	200	added ('OK')	text/html	etag:%221ecwkewiog693q%22	https://www.triptotemples.com/package/nepal	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/package/nepal.html	(from https://www.triptotemples.com/)
14:05:29	132668/132668	---MCZ	200	added ('OK')	text/html	etag:%22fodjs41yf2u6n%22	https://www.triptotemples.com/package/ramayana-circuit	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/package/ramayana-circuit.html	(from https://www.triptotemples.com/)
14:05:29	101106/101106	---MCZ	200	added ('OK')	text/html	etag:%2225v57u2ivw25un%22	https://www.triptotemples.com/package/buddhist-circuit	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/package/buddhist-circuit.html	(from https://www.triptotemples.com/)
14:05:30	84789/84789	---MCZ	200	added ('OK')	text/html	etag:%222ymkcbvb611t9w%22	https://www.triptotemples.com/package/panch-badri-pilgrimage-tour	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/package/panch-badri-pilgrimage-tour.html	(from https://www.triptotemples.com/)
14:05:30	143686/143686	---MCZ	200	added ('OK')	text/html	etag:%22101c5gj77m132ol%22	https://www.triptotemples.com/package/south-india-tour	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/package/south-india-tour.html	(from https://www.triptotemples.com/)
14:05:30	289252/289252	---MCZ	200	added ('OK')	text/html	etag:%22gp577ulwgn66w9%22	https://www.triptotemples.com/package/divya-desham	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/package/divya-desham.html	(from https://www.triptotemples.com/)
14:05:30	239534/239534	---MCZ	200	added ('OK')	text/html	etag:%2215sq4zxc62954kj%22	https://www.triptotemples.com/package/jyotirlinga	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/package/jyotirlinga.html	(from https://www.triptotemples.com/)
14:05:31	102166/102166	---MCZ	200	added ('OK')	text/html	etag:%229cj5b9oarg26ob%22	https://www.triptotemples.com/package/pilgrimage-tour-panch-prayag	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/package/pilgrimage-tour-panch-prayag.html	(from https://www.triptotemples.com/)
14:05:31	149865/149865	---MCZ	200	added ('OK')	text/html	etag:%22hrqowmo0zz37g8%22	https://www.triptotemples.com/package/panch-kedar	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/package/panch-kedar.html	(from https://www.triptotemples.com/)
14:05:31	176513/176513	---MCZ	200	added ('OK')	text/html	etag:%222s27535a1x3rv2%22	https://www.triptotemples.com/package/panch-kailash	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/package/panch-kailash.html	(from https://www.triptotemples.com/)
14:05:31	143837/143837	---MCZ	200	added ('OK')	text/html	etag:%22iqezttu26532se%22	https://www.triptotemples.com/package/varanasi-tour	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/package/varanasi-tour.html	(from https://www.triptotemples.com/)
14:05:31	461627/461627	---MCZ	200	added ('OK')	text/html	etag:%22w3qjdcl2bu9vpq%22	https://www.triptotemples.com/package/shakti-peeth	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/package/shakti-peeth.html	(from https://www.triptotemples.com/)
14:05:32	165853/165853	---MCZ	200	added ('OK')	text/html	etag:%2217de0t5f4qw3jrk%22	https://www.triptotemples.com/package/bada-char-dham	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/package/bada-char-dham.html	(from https://www.triptotemples.com/)
14:05:32	468649/468649	---MCZ	200	added ('OK')	text/html	etag:%22xgy83dzjvya1e8%22	https://www.triptotemples.com/blogs	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/blogs.html	(from https://www.triptotemples.com/)
14:05:33	399091/399091	---MCZ	200	added ('OK')	text/html	etag:%22xbtrpvjyxn5zlc%22	https://www.triptotemples.com/news	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/news.html	(from https://www.triptotemples.com/)
14:05:33	39281/39281	---M--	200	added ('OK')	image/png	etag:1aJmJuf227zKMVY0ulFdtZJsjKAY9Kyix-ttbU5kVQ8=	https://www.triptotemples.com/_next/image?url=https%3A%2F%2Fcdn.triptotemples.com%2FImageManager%2F66bc6f78c39c142afbf9b6a6-ttt-1st-in1.png&w=3840&q=75	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/66bc6f78c39c142afbf9b6a6-ttt-1st-in12db9.png	(from https://www.triptotemples.com/)
14:05:33	120916/120916	---M--	200	added ('OK')	image/jpeg	etag:2CZhTJeqEqb6dMHOZsRPTATFxi49pQBc9dXkMhRrTlY=	https://www.triptotemples.com/_next/image?url=https%3A%2F%2Fcdn.triptotemples.com%2Fbanner%2F66b335a6e167dc0b41b864a8-ttt-archana-banner-01.jpg%3Ftr%3Dw-1920%2Ch-700&w=3840&q=75	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/66b335a6e167dc0b41b864a8-ttt-archana-banner-019aa6.jpeg	(from https://www.triptotemples.com/)
14:05:33	24995/24995	---M--	200	added ('OK')	image/png	etag:W/%2261a3-1915107df99%22	https://www.triptotemples.com/images/1st-1@2x.png	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/images/1st-1@2x.png	(from https://www.triptotemples.com/)
14:05:33	95423/95423	---M--	200	added ('OK')	image/jpeg	etag:OcNmaRASsLqtkJRan6c5WAL5+zB1bbc-RirUiujIuuM=	https://www.triptotemples.com/_next/image?url=https%3A%2F%2Fcdn.triptotemples.com%2Fbanner%2F66b335a6e167dc0b41b864a8-ttt-archana-banner2_mobile-02.jpg%3Ftr%3Dw-800%2Ch-1200&w=1200&q=75	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/66b335a6e167dc0b41b864a8-ttt-archana-banner2_mobile-02c120.jpeg	(from https://www.triptotemples.com/)
14:05:33	24447/24447	---M--	200	added ('OK')	image/png	etag:W/%225f7f-1915107df99%22	https://www.triptotemples.com/images/1st-2@2x.png	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/images/1st-2@2x.png	(from https://www.triptotemples.com/)
14:05:33	26290/26290	---M--	200	added ('OK')	image/png	etag:W/%2266b2-1915107df99%22	https://www.triptotemples.com/images/1st-3@2x.png	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/images/1st-3@2x.png	(from https://www.triptotemples.com/)
14:05:34	25342/25342	---M--	200	added ('OK')	image/png	etag:W/%2262fe-1915107df99%22	https://www.triptotemples.com/images/1st-4@2x.png	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/images/1st-4@2x.png	(from https://www.triptotemples.com/)
14:05:50	1647025/1647025	---M--	200	added ('OK')	image/png	etag:acJHVwquqJNPG0Oq5Bpf5-I7yW-PumwFkK6ApjyZAZc=	https://www.triptotemples.com/_next/image?url=https%3A%2F%2Fcdn.triptotemples.com%2Fimages%2Fpdf%2F18-MAY-2024-E-Book-27.png&w=828&q=75	C:/Users/shiva/Desktop/Vaanya/www.triptotemples.com/_next/18-MAY-2024-E-Book-27f9d7.png	(from https://www.triptotemples.com/)
